school,course_id,keyword,count
morgan_state_university,morgan_state_university__51,pipeline,1
morgan_state_university,morgan_state_university__52,project management,1
morgan_state_university,morgan_state_university__53,environmental impact assessment,1
morgan_state_university,morgan_state_university__54,geographic information systems,1
morgan_state_university,morgan_state_university__55,welding,1
morgan_state_university,morgan_state_university__55,materials engineering,1
morgan_state_university,morgan_state_university__55,quality assurance,1
morgan_state_university,morgan_state_university__56,materials engineering,1
morgan_state_university,morgan_state_university__57,resource management,1
morgan_state_university,morgan_state_university__58,resource management,1
morgan_state_university,morgan_state_university__59,process control,1
morgan_state_university,morgan_state_university__60,sustainability,1
morgan_state_university,morgan_state_university__60,project management,1
morgan_state_university,morgan_state_university__61,quality assurance,1
morgan_state_university,morgan_state_university__62,risk assessment,1
morgan_state_university,morgan_state_university__62,control systems,1
morgan_state_university,morgan_state_university__63,control systems,2
morgan_state_university,morgan_state_university__64,sustainability,1
morgan_state_university,morgan_state_university__65,sustainability,1
morgan_state_university,morgan_state_university__66,project management,3
morgan_state_university,morgan_state_university__67,project development,1
morgan_state_university,morgan_state_university__68,predictive analytics,1
morgan_state_university,morgan_state_university__69,quality assurance,1
morgan_state_university,morgan_state_university__70,process engineering,1
morgan_state_university,morgan_state_university__70,automation,1
morgan_state_university,morgan_state_university__71,life cycle analysis,1
morgan_state_university,morgan_state_university__71,systems engineering,4
morgan_state_university,morgan_state_university__72,process control,1
morgan_state_university,morgan_state_university__73,automation,1
north_carolina_state,north_carolina_state__0,technical drawing,1
north_carolina_state,north_carolina_state__1,environmental stewardship,1
north_carolina_state,north_carolina_state__2,water quality,1
north_carolina_state,north_carolina_state__3,geographic information systems,1
north_carolina_state,north_carolina_state__4,geographic information systems,1
north_carolina_state,north_carolina_state__5,geographic information systems,1
north_carolina_state,north_carolina_state__6,geographic information systems,1
north_carolina_state,north_carolina_state__7,geographic information systems,1
north_carolina_state,north_carolina_state__8,geographic information systems,1
north_carolina_state,north_carolina_state__9,geographic information systems,1
north_carolina_state,north_carolina_state__10,sustainability,1
north_carolina_state,north_carolina_state__11,sustainability,1
north_carolina_state,north_carolina_state__12,sustainability,1
north_carolina_state,north_carolina_state__13,life cycle analysis,1
north_carolina_state,north_carolina_state__14,resource management,1
north_carolina_state,north_carolina_state__15,materials science,2
north_carolina_state,north_carolina_state__16,materials science,2
north_carolina_state,north_carolina_state__17,sustainability,3
north_carolina_state,north_carolina_state__18,risk assessment,1
north_carolina_state,north_carolina_state__19,risk assessment,1
north_carolina_state,north_carolina_state__20,sustainability,1
north_carolina_state,north_carolina_state__21,risk assessment,1
north_carolina_state,north_carolina_state__22,materials science,1
north_carolina_state,north_carolina_state__23,risk assessment,6
north_carolina_state,north_carolina_state__24,risk assessment,1
north_carolina_state,north_carolina_state__25,resource management,1
north_carolina_state,north_carolina_state__26,prosim,3
north_carolina_state,north_carolina_state__27,process control,1
north_carolina_state,north_carolina_state__28,sustainability,5
north_carolina_state,north_carolina_state__29,control systems,1
north_carolina_state,north_carolina_state__29,process control,1
north_carolina_state,north_carolina_state__30,process control,1
north_carolina_state,north_carolina_state__31,project management,1
north_carolina_state,north_carolina_state__32,automation,1
north_carolina_state,north_carolina_state__33,control systems,1
north_carolina_state,north_carolina_state__33,process control,1
north_carolina_state,north_carolina_state__34,quality assurance,1
north_carolina_state,north_carolina_state__35,process control,1
north_carolina_state,north_carolina_state__36,control systems,1
north_carolina_state,north_carolina_state__37,engineering drawing,2
north_carolina_state,north_carolina_state__38,systems engineering,1
north_carolina_state,north_carolina_state__39,automation,1
north_carolina_state,north_carolina_state__40,process control,1
north_carolina_state,north_carolina_state__41,sustainability,1
north_carolina_state,north_carolina_state__42,materials engineering,1
north_carolina_state,north_carolina_state__43,control systems,1
north_carolina_state,north_carolina_state__43,process control,1
north_carolina_state,north_carolina_state__44,process control,1
north_carolina_state,north_carolina_state__45,materials engineering,1
north_carolina_state,north_carolina_state__46,process control,1
north_carolina_state,north_carolina_state__47,process control,1
north_carolina_state,north_carolina_state__48,predictive analytics,1
north_carolina_state,north_carolina_state__49,life cycle analysis,1
north_carolina_state,north_carolina_state__50,heat transfer,1
north_carolina_state,north_carolina_state__51,life cycle analysis,1
north_carolina_state,north_carolina_state__52,sustainability,1
north_carolina_state,north_carolina_state__53,esg,1
north_carolina_state,north_carolina_state__54,sustainability,2
north_carolina_state,north_carolina_state__54,project management,4
north_carolina_state,north_carolina_state__55,sustainability,1
north_carolina_state,north_carolina_state__56,sustainability,2
north_carolina_state,north_carolina_state__57,sustainability,1
north_carolina_state,north_carolina_state__58,greenhouse gas emissions,1
north_carolina_state,north_carolina_state__59,geographic information systems,2
north_carolina_state,north_carolina_state__60,water quality,1
north_carolina_state,north_carolina_state__61,water quality,2
north_carolina_state,north_carolina_state__62,ion exchange,1
north_carolina_state,north_carolina_state__63,geographic information systems,2
north_carolina_state,north_carolina_state__64,water quality,2
north_carolina_state,north_carolina_state__65,risk assessment,1
north_carolina_state,north_carolina_state__65,explosion,1
north_carolina_state,north_carolina_state__66,resource management,1
north_carolina_state,north_carolina_state__67,resource management,1
north_carolina_state,north_carolina_state__68,geographic information systems,2
north_carolina_state,north_carolina_state__69,environmental regulation,1
north_carolina_state,north_carolina_state__69,energy policy,2
north_carolina_state,north_carolina_state__69,energy supply,1
north_carolina_state,north_carolina_state__70,sustainability,1
north_carolina_state,north_carolina_state__71,hydride,1
north_carolina_state,north_carolina_state__72,pipeline,1
north_carolina_state,north_carolina_state__73,quality assurance,4
north_carolina_state,north_carolina_state__74,process control,1
north_carolina_state,north_carolina_state__75,catalysis,1
north_carolina_state,north_carolina_state__75,sustainability,1
north_carolina_state,north_carolina_state__75,chemical synthesis,1
north_carolina_state,north_carolina_state__76,chemical engineering,1
north_carolina_state,north_carolina_state__77,chemical engineering,1
north_carolina_state,north_carolina_state__77,heat transfer,1
north_carolina_state,north_carolina_state__78,materials engineering,1
north_carolina_state,north_carolina_state__79,process engineering,2
north_carolina_state,north_carolina_state__80,process control,1
north_carolina_state,north_carolina_state__81,life cycle analysis,4
north_carolina_state,north_carolina_state__82,life cycle analysis,4
north_carolina_state,north_carolina_state__83,water quality,1
north_carolina_state,north_carolina_state__84,project management,1
north_carolina_state,north_carolina_state__85,hydrogen,1
north_carolina_state,north_carolina_state__86,environmental stewardship,1
north_carolina_state,north_carolina_state__87,sustainability,1
north_carolina_state,north_carolina_state__88,resource management,1
north_carolina_state,north_carolina_state__89,resource management,1
north_carolina_state,north_carolina_state__90,sustainability,2
north_carolina_state,north_carolina_state__91,sustainability,1
north_carolina_state,north_carolina_state__92,geographic information systems,1
north_carolina_state,north_carolina_state__93,sustainability,2
north_carolina_state,north_carolina_state__94,environmental stewardship,1
north_carolina_state,north_carolina_state__95,resource management,1
north_carolina_state,north_carolina_state__96,sustainability,1
north_carolina_state,north_carolina_state__97,explosion,1
north_carolina_state,north_carolina_state__98,sustainability,1
north_carolina_state,north_carolina_state__99,systems engineering,1
north_carolina_state,north_carolina_state__100,systems engineering,1
north_carolina_state,north_carolina_state__101,system optimization,1
north_carolina_state,north_carolina_state__102,sustainability,1
north_carolina_state,north_carolina_state__103,quality assurance,3
north_carolina_state,north_carolina_state__104,heat transfer,1
north_carolina_state,north_carolina_state__105,control systems,1
north_carolina_state,north_carolina_state__106,heat transfer,1
north_carolina_state,north_carolina_state__107,cryogenic,1
north_carolina_state,north_carolina_state__108,materials science,2
north_carolina_state,north_carolina_state__109,heat transfer,2
north_carolina_state,north_carolina_state__110,heat transfer,1
north_carolina_state,north_carolina_state__111,power generation,1
north_carolina_state,north_carolina_state__112,embrittlement,1
north_carolina_state,north_carolina_state__113,risk assessment,3
north_carolina_state,north_carolina_state__114,heat transfer,1
north_carolina_state,north_carolina_state__115,heat transfer,1
north_carolina_state,north_carolina_state__116,power generation,1
north_carolina_state,north_carolina_state__117,embrittlement,1
north_carolina_state,north_carolina_state__118,risk assessment,3
north_carolina_state,north_carolina_state__119,combustion,1
north_carolina_state,north_carolina_state__119,heat transfer,2
north_carolina_state,north_carolina_state__120,cryogenic,1
north_carolina_state,north_carolina_state__121,risk assessment,1
north_carolina_state,north_carolina_state__122,energy market,1
north_carolina_state,north_carolina_state__123,geographic information systems,1
north_carolina_state,north_carolina_state__124,resource management,2
north_carolina_state,north_carolina_state__125,water quality,2
north_carolina_state,north_carolina_state__126,water quality,1
north_carolina_state,north_carolina_state__127,resource management,1
north_carolina_state,north_carolina_state__128,environmental impact assessment,1
north_carolina_state,north_carolina_state__129,quality assurance,1
north_carolina_state,north_carolina_state__130,hydride,1
north_carolina_state,north_carolina_state__131,resource management,2
north_carolina_state,north_carolina_state__132,sustainability,3
north_carolina_state,north_carolina_state__132,resource management,1
north_carolina_state,north_carolina_state__133,water quality,2
north_carolina_state,north_carolina_state__134,water quality,1
north_carolina_state,north_carolina_state__135,resource management,1
north_carolina_state,north_carolina_state__136,project management,1
north_carolina_state,north_carolina_state__137,project management,1
north_carolina_state,north_carolina_state__138,systems engineering,3
north_carolina_state,north_carolina_state__139,project management,1
north_carolina_state,north_carolina_state__139,heat transfer,1
north_carolina_state,north_carolina_state__140,systems engineering,1
north_carolina_state,north_carolina_state__141,systems engineering,1
north_carolina_state,north_carolina_state__142,systems engineering,1
north_carolina_state,north_carolina_state__143,heat transfer,1
north_carolina_state,north_carolina_state__144,catalyst,1
north_carolina_state,north_carolina_state__145,sustainability,1
north_carolina_state,north_carolina_state__146,pipeline,1
north_carolina_state,north_carolina_state__147,water quality,1
north_carolina_state,north_carolina_state__148,materials science,1
north_carolina_state,north_carolina_state__149,materials science,2
north_carolina_state,north_carolina_state__150,embrittlement,1
north_carolina_state,north_carolina_state__151,materials engineering,1
north_carolina_state,north_carolina_state__152,welding,1
north_carolina_state,north_carolina_state__153,materials science,1
north_carolina_state,north_carolina_state__154,materials science,2
north_carolina_state,north_carolina_state__155,electrochemical,1
north_carolina_state,north_carolina_state__155,corrosion,1
north_carolina_state,north_carolina_state__156,materials engineering,2
north_carolina_state,north_carolina_state__157,materials engineering,2
north_carolina_state,north_carolina_state__158,materials science,1
north_carolina_state,north_carolina_state__159,embrittlement,1
north_carolina_state,north_carolina_state__160,corrosion,1
north_carolina_state,north_carolina_state__161,welding,1
north_carolina_state,north_carolina_state__162,materials science,2
north_carolina_state,north_carolina_state__163,electrochemical,1
north_carolina_state,north_carolina_state__163,corrosion,1
north_carolina_state,north_carolina_state__164,materials science,2
north_carolina_state,north_carolina_state__165,materials science,1
north_carolina_state,north_carolina_state__166,materials science,1
north_carolina_state,north_carolina_state__167,materials science,1
north_carolina_state,north_carolina_state__168,corrosion,5
north_carolina_state,north_carolina_state__169,materials science,2
north_carolina_state,north_carolina_state__170,materials science,1
north_carolina_state,north_carolina_state__171,materials science,2
north_carolina_state,north_carolina_state__172,materials science,1
north_carolina_state,north_carolina_state__173,heat transfer,1
north_carolina_state,north_carolina_state__174,esg,2
north_carolina_state,north_carolina_state__175,system optimization,1
north_carolina_state,north_carolina_state__176,esg,1
north_carolina_state,north_carolina_state__177,system optimization,1
north_carolina_state,north_carolina_state__178,heat transfer,1
north_carolina_state,north_carolina_state__179,combustion,1
north_carolina_state,north_carolina_state__180,heat transfer,4
north_carolina_state,north_carolina_state__181,pressure vessel,1
north_carolina_state,north_carolina_state__182,environmental regulation,1
north_carolina_state,north_carolina_state__183,gas turbine,1
north_carolina_state,north_carolina_state__184,combustion,5
north_carolina_state,north_carolina_state__185,welding,1
north_carolina_state,north_carolina_state__185,electrochemical,1
north_carolina_state,north_carolina_state__185,process control,1
north_carolina_state,north_carolina_state__186,compressors,1
north_carolina_state,north_carolina_state__186,heat transfer,1
north_carolina_state,north_carolina_state__187,heat transfer,1
north_carolina_state,north_carolina_state__188,control systems,2
north_carolina_state,north_carolina_state__189,gas turbine,1
north_carolina_state,north_carolina_state__190,heat transfer,1
north_carolina_state,north_carolina_state__191,control systems,1
north_carolina_state,north_carolina_state__192,systems engineering,1
north_carolina_state,north_carolina_state__193,combustion,2
north_carolina_state,north_carolina_state__194,heat transfer,1
north_carolina_state,north_carolina_state__195,fuel cell,1
north_carolina_state,north_carolina_state__195,combustion,1
north_carolina_state,north_carolina_state__196,process control,1
north_carolina_state,north_carolina_state__197,control systems,1
north_carolina_state,north_carolina_state__198,materials science,1
north_carolina_state,north_carolina_state__199,pressure vessel,1
north_carolina_state,north_carolina_state__200,heat transfer,1
north_carolina_state,north_carolina_state__201,chemical engineering,1
north_carolina_state,north_carolina_state__202,heat transfer,2
north_carolina_state,north_carolina_state__203,combustion,3
north_carolina_state,north_carolina_state__204,heat transfer,1
north_carolina_state,north_carolina_state__205,heat transfer,2
north_carolina_state,north_carolina_state__206,heat transfer,3
north_carolina_state,north_carolina_state__207,heat transfer,1
north_carolina_state,north_carolina_state__208,combustion,1
north_carolina_state,north_carolina_state__209,water quality,1
north_carolina_state,north_carolina_state__210,water quality,1
north_carolina_state,north_carolina_state__211,heat transfer,1
north_carolina_state,north_carolina_state__212,risk assessment,1
north_carolina_state,north_carolina_state__213,risk assessment,1
north_carolina_state,north_carolina_state__214,risk assessment,1
north_carolina_state,north_carolina_state__215,resource management,1
north_carolina_state,north_carolina_state__216,resource management,1
north_carolina_state,north_carolina_state__217,systems engineering,2
north_carolina_state,north_carolina_state__218,automation,1
north_carolina_state,north_carolina_state__219,automation,2
north_carolina_state,north_carolina_state__220,systems engineering,1
north_carolina_state,north_carolina_state__221,systems engineering,1
north_carolina_state,north_carolina_state__222,systems engineering,2
north_carolina_state,north_carolina_state__223,risk assessment,1
north_carolina_state,north_carolina_state__224,process engineering,2
north_carolina_state,north_carolina_state__225,systems engineering,1
north_carolina_state,north_carolina_state__226,systems engineering,1
north_carolina_state,north_carolina_state__227,resource management,1
north_carolina_state,north_carolina_state__227,control systems,1
north_carolina_state,north_carolina_state__228,control systems,1
north_carolina_state,north_carolina_state__229,process engineering,2
north_carolina_state,north_carolina_state__230,systems engineering,1
north_carolina_state,north_carolina_state__231,process safety,1
north_carolina_state,north_carolina_state__231,risk assessment,1
north_carolina_state,north_carolina_state__232,process control,1
north_carolina_state,north_carolina_state__233,system optimization,2
north_carolina_state,north_carolina_state__234,systems engineering,2
north_carolina_state,north_carolina_state__235,system optimization,1
north_carolina_state,north_carolina_state__236,control systems,1
north_carolina_state,north_carolina_state__237,material selection,1
north_carolina_state,north_carolina_state__238,sustainability,1
north_carolina_state,north_carolina_state__239,sustainability,1
north_carolina_state,north_carolina_state__240,greenhouse gas emissions,1
north_carolina_state,north_carolina_state__241,sustainability,3
north_carolina_state,north_carolina_state__242,sustainability,1
north_carolina_state,north_carolina_state__243,equipment maintenance,1
north_carolina_state,north_carolina_state__244,risk assessment,1
north_carolina_state,north_carolina_state__245,sustainability,1
north_carolina_state,north_carolina_state__245,resource management,1
north_carolina_state,north_carolina_state__246,water quality,1
north_carolina_state,north_carolina_state__247,sustainability,1
north_carolina_state,north_carolina_state__248,process engineering,1
north_carolina_state,north_carolina_state__248,heat transfer,1
north_carolina_state,north_carolina_state__249,process control,1
north_carolina_state,north_carolina_state__250,sustainability,1
north_carolina_state,north_carolina_state__251,resource management,1
north_carolina_state,north_carolina_state__252,process control,1
north_carolina_state,north_carolina_state__253,risk assessment,1
north_carolina_state,north_carolina_state__254,sustainability,1
north_carolina_state,north_carolina_state__255,resource management,2
north_carolina_state,north_carolina_state__256,water quality,2
north_carolina_state,north_carolina_state__257,sustainability,1
north_carolina_state,north_carolina_state__258,heat transfer,1
north_carolina_state,north_carolina_state__259,water quality,1
north_carolina_state,north_carolina_state__260,water quality,2
north_carolina_state,north_carolina_state__261,chemical engineering,1
north_carolina_state,north_carolina_state__262,biofuels,1
north_carolina_state,north_carolina_state__263,resource management,1
north_carolina_state,north_carolina_state__264,quality assurance,1
north_carolina_state,north_carolina_state__265,quality assurance,3
north_carolina_state,north_carolina_state__266,quality assurance,1
north_carolina_state,north_carolina_state__267,quality assurance,4
north_carolina_state,north_carolina_state__268,quality assurance,1
north_carolina_state,north_carolina_state__269,quality assurance,3
north_carolina_state,north_carolina_state__270,sustainability,2
north_carolina_state,north_carolina_state__271,sustainability,1
north_carolina_state,north_carolina_state__272,resource management,1
north_carolina_state,north_carolina_state__273,water quality,1
north_carolina_state,north_carolina_state__274,water quality,1
north_carolina_state,north_carolina_state__275,project management,1
north_carolina_state,north_carolina_state__276,automation,1
north_carolina_state,north_carolina_state__277,resource management,2
north_carolina_state,north_carolina_state__278,sustainability,1
north_carolina_state,north_carolina_state__279,sustainability,1
north_carolina_state,north_carolina_state__280,environmental regulation,2
north_carolina_state,north_carolina_state__281,biofuels,1
north_carolina_state,north_carolina_state__281,renewable energy,3
north_carolina_state,north_carolina_state__282,water quality,1
north_carolina_state,north_carolina_state__283,power generation,1
north_carolina_state,north_carolina_state__284,renewable energy,2
north_carolina_state,north_carolina_state__285,project management,2
north_carolina_state,north_carolina_state__285,resource management,1
north_carolina_state,north_carolina_state__286,hazard identification,1
north_carolina_state,north_carolina_state__286,risk assessment,3
north_carolina_state,north_carolina_state__287,quality assurance,1
north_carolina_state,north_carolina_state__288,water quality,5
north_carolina_state,north_carolina_state__289,risk assessment,1
north_carolina_state,north_carolina_state__290,renewable energy,4
north_carolina_state,north_carolina_state__290,energy policy,1
north_carolina_state,north_carolina_state__291,power generation,1
north_carolina_state,north_carolina_state__291,renewable energy,1
north_carolina_state,north_carolina_state__292,sustainability,1
north_carolina_state,north_carolina_state__293,renewable energy,2
north_carolina_state,north_carolina_state__293,clean energy,1
north_carolina_state,north_carolina_state__294,resource management,2
north_carolina_state,north_carolina_state__295,resource management,1
north_carolina_state,north_carolina_state__296,process control,1
north_carolina_state,north_carolina_state__297,environmental regulation,2
north_carolina_state,north_carolina_state__298,sustainability,1
north_carolina_state,north_carolina_state__299,heat transfer,1
north_carolina_state,north_carolina_state__300,resource management,1
north_carolina_state,north_carolina_state__301,sustainability,1
north_carolina_state,north_carolina_state__302,resource management,1
north_carolina_state,north_carolina_state__303,explosion,1
north_carolina_state,north_carolina_state__304,control systems,2
north_carolina_state,north_carolina_state__305,fuel cell,1
north_carolina_state,north_carolina_state__306,control systems,1
north_carolina_state,north_carolina_state__307,fuel cell,1
north_carolina_state,north_carolina_state__307,power generation,1
north_carolina_state,north_carolina_state__307,renewable energy,1
north_carolina_state,north_carolina_state__308,project development,1
north_carolina_state,north_carolina_state__309,project management,1
north_carolina_state,north_carolina_state__310,electrochemistry,1
north_carolina_state,north_carolina_state__311,control systems,1
north_carolina_state,north_carolina_state__312,fuel cell,1
north_carolina_state,north_carolina_state__312,power generation,1
north_carolina_state,north_carolina_state__312,renewable energy,1
north_carolina_state,north_carolina_state__313,project development,1
north_carolina_state,north_carolina_state__314,automation,1
north_carolina_state,north_carolina_state__315,project management,2
north_carolina_state,north_carolina_state__315,systems engineering,1
north_carolina_state,north_carolina_state__316,systems engineering,1
north_carolina_state,north_carolina_state__317,pipeline,1
north_carolina_state,north_carolina_state__318,sustainability,1
north_carolina_state,north_carolina_state__319,water quality,1
north_carolina_state,north_carolina_state__320,sustainability,1
north_carolina_state,north_carolina_state__321,water quality,1
north_carolina_state,north_carolina_state__322,resource management,1
north_carolina_state,north_carolina_state__323,chemical engineering,1
north_carolina_state,north_carolina_state__324,chemical engineering,2
north_carolina_state,north_carolina_state__325,heat transfer,1
north_carolina_state,north_carolina_state__326,chemical engineering,1
north_carolina_state,north_carolina_state__327,chemical engineering,1
north_carolina_state,north_carolina_state__327,heat transfer,1
north_carolina_state,north_carolina_state__328,chemical engineering,1
north_carolina_state,north_carolina_state__329,chemical engineering,1
north_carolina_state,north_carolina_state__330,chemical engineering,1
north_carolina_state,north_carolina_state__331,automation,1
north_carolina_state,north_carolina_state__332,project management,1
north_carolina_state,north_carolina_state__333,project management,1
north_carolina_state,north_carolina_state__334,resource management,1
north_carolina_state,north_carolina_state__335,project management,1
north_carolina_state,north_carolina_state__335,quality assurance,1
north_carolina_state,north_carolina_state__336,chemical engineering,1
north_carolina_state,north_carolina_state__337,chemical engineering,1
north_carolina_state,north_carolina_state__338,chemical engineering,1
north_carolina_state,north_carolina_state__339,life cycle analysis,1
north_carolina_state,north_carolina_state__340,chemical engineering,1
north_carolina_state,north_carolina_state__341,chemical engineering,2
north_carolina_state,north_carolina_state__342,chemical engineering,1
north_carolina_state,north_carolina_state__343,chemical engineering,1
north_carolina_state,north_carolina_state__344,chemical engineering,7
north_carolina_state,north_carolina_state__345,chemical engineering,7
north_carolina_state,north_carolina_state__346,chemical engineering,1
north_carolina_state,north_carolina_state__347,project management,1
north_carolina_state,north_carolina_state__347,control systems,3
north_carolina_state,north_carolina_state__348,project management,3
north_carolina_state,north_carolina_state__349,risk assessment,1
north_carolina_state,north_carolina_state__350,pipeline,1
north_carolina_state,north_carolina_state__351,chemical engineering,1
north_carolina_state,north_carolina_state__352,life cycle analysis,1
north_carolina_state,north_carolina_state__353,catalysis,1
north_carolina_state,north_carolina_state__353,catalyst,1
north_carolina_state,north_carolina_state__354,chemical engineering,1
north_carolina_state,north_carolina_state__355,chemical engineering,2
north_carolina_state,north_carolina_state__356,chemical engineering,2
north_carolina_state,north_carolina_state__357,chemical engineering,2
north_carolina_state,north_carolina_state__358,chemical engineering,2
north_carolina_state,north_carolina_state__359,chemical engineering,1
north_carolina_state,north_carolina_state__360,chemical engineering,1
north_carolina_state,north_carolina_state__361,resource management,1
north_carolina_state,north_carolina_state__362,resource management,1
north_carolina_state,north_carolina_state__363,resource management,1
north_carolina_state,north_carolina_state__364,supply chain logistics,1
north_carolina_state,north_carolina_state__365,sustainability,1
north_carolina_state,north_carolina_state__365,resource management,1
north_carolina_state,north_carolina_state__366,predictive analytics,1
north_carolina_state,north_carolina_state__367,heat transfer,1
north_carolina_state,north_carolina_state__368,resource management,1
north_carolina_state,north_carolina_state__369,pipeline,2
north_carolina_state,north_carolina_state__370,project management,1
north_carolina_state,north_carolina_state__371,pipeline,1
north_carolina_state,north_carolina_state__372,catalysis,1
north_carolina_state,north_carolina_state__372,electrochemical,5
north_carolina_state,north_carolina_state__373,chemical engineering,2
north_carolina_state,north_carolina_state__374,chemical engineering,2
north_carolina_state,north_carolina_state__375,chemical engineering,2
north_carolina_state,north_carolina_state__376,sustainability,5
north_carolina_state,north_carolina_state__376,sustainability reporting,1
north_carolina_state,north_carolina_state__377,resource management,1
north_carolina_state,north_carolina_state__377,control systems,1
north_carolina_state,north_carolina_state__378,automation,1
north_carolina_state,north_carolina_state__379,sustainability,3
north_carolina_state,north_carolina_state__380,resource management,1
north_carolina_state,north_carolina_state__381,automation,1
north_carolina_state,north_carolina_state__382,quality assurance,1
north_carolina_state,north_carolina_state__383,quality assurance,1
north_carolina_state,north_carolina_state__384,catalysis,1
north_carolina_state,north_carolina_state__384,catalyst,1
north_carolina_state,north_carolina_state__385,automation,1
north_carolina_state,north_carolina_state__386,process control,1
north_carolina_state,north_carolina_state__387,electrochemistry,1
north_carolina_state,north_carolina_state__388,electrochemical,1
north_carolina_state,north_carolina_state__389,materials science,2
north_carolina_state,north_carolina_state__390,materials science,2
north_carolina_state,north_carolina_state__390,materials engineering,1
north_carolina_state,north_carolina_state__391,heat transfer,2
north_carolina_state,north_carolina_state__392,electrochemical,1
north_carolina_state,north_carolina_state__393,electrochemical,1
north_carolina_state,north_carolina_state__394,electrochemistry,1
north_carolina_state,north_carolina_state__395,catalysis,1
north_carolina_state,north_carolina_state__395,sustainability,1
north_carolina_state,north_carolina_state__395,chemical synthesis,1
north_carolina_state,north_carolina_state__396,electrochemical,1
north_carolina_state,north_carolina_state__397,catalysis,2
north_carolina_state,north_carolina_state__398,control systems,2
north_carolina_state,north_carolina_state__399,materials engineering,1
north_carolina_state,north_carolina_state__400,project management,1
north_carolina_state,north_carolina_state__401,risk assessment,1
north_carolina_state,north_carolina_state__402,electrochemistry,2
north_carolina_state,north_carolina_state__403,pressure vessel,1
north_carolina_state,north_carolina_state__404,sustainability,3
north_carolina_state,north_carolina_state__405,sustainability,1
north_carolina_state,north_carolina_state__405,project management,1
north_carolina_state,north_carolina_state__406,materials engineering,1
north_carolina_state,north_carolina_state__407,materials science,1
north_carolina_state,north_carolina_state__408,control systems,1
north_carolina_state,north_carolina_state__409,sustainability,1
north_carolina_state,north_carolina_state__410,systems engineering,1
north_carolina_state,north_carolina_state__411,control systems,1
north_carolina_state,north_carolina_state__412,control systems,1
north_carolina_state,north_carolina_state__413,renewable energy,4
north_carolina_state,north_carolina_state__414,greenhouse gas emissions,1
north_carolina_state,north_carolina_state__415,risk assessment,1
north_carolina_state,north_carolina_state__416,systems engineering,1
north_carolina_state,north_carolina_state__417,control systems,1
north_carolina_state,north_carolina_state__418,corrosion,1
north_carolina_state,north_carolina_state__419,project management,2
north_carolina_state,north_carolina_state__420,project management,1
north_carolina_state,north_carolina_state__421,risk assessment,1
north_carolina_state,north_carolina_state__422,renewable energy,4
north_carolina_state,north_carolina_state__423,greenhouse gas emissions,1
north_carolina_state,north_carolina_state__424,risk assessment,1
north_carolina_state,north_carolina_state__425,water quality,1
north_carolina_state,north_carolina_state__426,liquefaction,1
north_carolina_state,north_carolina_state__427,water quality,1
north_carolina_state,north_carolina_state__428,risk assessment,1
north_carolina_state,north_carolina_state__429,water quality,1
north_carolina_state,north_carolina_state__430,heat transfer,1
north_carolina_state,north_carolina_state__431,project management,1
north_carolina_state,north_carolina_state__432,project management,1
north_carolina_state,north_carolina_state__433,equipment maintenance,1
north_carolina_state,north_carolina_state__434,engineering drawing,1
north_carolina_state,north_carolina_state__435,process engineering,1
north_carolina_state,north_carolina_state__436,water quality,4
north_carolina_state,north_carolina_state__437,catalysis,1
north_carolina_state,north_carolina_state__437,electrochemistry,1
north_carolina_state,north_carolina_state__438,water quality,2
north_carolina_state,north_carolina_state__439,material selection,1
north_carolina_state,north_carolina_state__439,heat transfer,1
north_carolina_state,north_carolina_state__440,sustainability,1
north_carolina_state,north_carolina_state__441,water quality,1
north_carolina_state,north_carolina_state__442,hydrogen,1
north_carolina_state,north_carolina_state__442,renewable energy,2
north_carolina_state,north_carolina_state__443,geographic information systems,1
north_carolina_state,north_carolina_state__444,water quality,2
north_carolina_state,north_carolina_state__445,water quality,1
north_carolina_state,north_carolina_state__446,sustainability,1
north_carolina_state,north_carolina_state__447,catalysis,1
north_carolina_state,north_carolina_state__448,project management,1
north_carolina_state,north_carolina_state__449,resource management,2
north_carolina_state,north_carolina_state__450,water quality,1
north_carolina_state,north_carolina_state__451,water quality,1
north_carolina_state,north_carolina_state__452,project development,1
north_carolina_state,north_carolina_state__453,project development,2
north_carolina_state,north_carolina_state__454,water quality,1
north_carolina_state,north_carolina_state__455,water quality,1
north_carolina_state,north_carolina_state__456,sustainability,1
north_carolina_state,north_carolina_state__457,sustainability,1
north_carolina_state,north_carolina_state__458,sustainability,1
north_carolina_state,north_carolina_state__459,resource management,2
north_carolina_state,north_carolina_state__460,control systems,1
north_carolina_state,north_carolina_state__461,sustainability,1
north_carolina_state,north_carolina_state__462,renewable energy,3
north_carolina_state,north_carolina_state__463,sustainability,3
north_carolina_state,north_carolina_state__464,sustainability,2
north_carolina_state,north_carolina_state__465,sustainability,1
north_carolina_state,north_carolina_state__466,project management,1
north_carolina_state,north_carolina_state__467,sustainability,1
north_carolina_state,north_carolina_state__467,environmental regulation,2
north_carolina_state,north_carolina_state__468,resource management,1
north_carolina_state,north_carolina_state__469,resource management,2
north_carolina_state,north_carolina_state__470,automation,1
north_carolina_state,north_carolina_state__471,risk assessment,1
north_carolina_state,north_carolina_state__472,project management,3
oklahoma_state,oklahoma_state__0,electrochemistry,1
oklahoma_state,oklahoma_state__1,electrochemistry,1
oklahoma_state,oklahoma_state__2,electrochemistry,1
