school,course_id,relevance_score
appalachian_state_university,appalachian_state_university__0,1.5
appalachian_state_university,appalachian_state_university__1,1.5
appalachian_state_university,appalachian_state_university__2,1.5
appalachian_state_university,appalachian_state_university__3,1.5
appalachian_state_university,appalachian_state_university__4,1.5
appalachian_state_university,appalachian_state_university__5,1.5
appalachian_state_university,appalachian_state_university__6,8.0
appalachian_state_university,appalachian_state_university__7,7.5
appalachian_state_university,appalachian_state_university__8,11.0
appalachian_state_university,appalachian_state_university__9,5.0
appalachian_state_university,appalachian_state_university__10,5.0
appalachian_state_university,appalachian_state_university__11,2.0
appalachian_state_university,appalachian_state_university__12,2.0
appalachian_state_university,appalachian_state_university__13,5.5
appalachian_state_university,appalachian_state_university__14,4.5
appalachian_state_university,appalachian_state_university__15,4.5
appalachian_state_university,appalachian_state_university__16,4.5
appalachian_state_university,appalachian_state_university__17,4.5
appalachian_state_university,appalachian_state_university__18,5.0
appalachian_state_university,appalachian_state_university__19,5.0
appalachian_state_university,appalachian_state_university__20,4.5
appalachian_state_university,appalachian_state_university__21,4.5
appalachian_state_university,appalachian_state_university__22,4.5
appalachian_state_university,appalachian_state_university__23,4.5
appalachian_state_university,appalachian_state_university__24,4.5
appalachian_state_university,appalachian_state_university__25,2.0
appalachian_state_university,appalachian_state_university__26,5.5
appalachian_state_university,appalachian_state_university__27,4.5
appalachian_state_university,appalachian_state_university__28,2.5
appalachian_state_university,appalachian_state_university__29,3.0
appalachian_state_university,appalachian_state_university__30,4.5
appalachian_state_university,appalachian_state_university__31,2.5
appalachian_state_university,appalachian_state_university__32,4.5
appalachian_state_university,appalachian_state_university__33,4.5
appalachian_state_university,appalachian_state_university__34,5.0
appalachian_state_university,appalachian_state_university__35,1.5
appalachian_state_university,appalachian_state_university__36,5.0
appalachian_state_university,appalachian_state_university__37,4.5
appalachian_state_university,appalachian_state_university__38,4.5
appalachian_state_university,appalachian_state_university__39,4.5
appalachian_state_university,appalachian_state_university__40,1.5
appalachian_state_university,appalachian_state_university__41,2.5
appalachian_state_university,appalachian_state_university__42,4.5
appalachian_state_university,appalachian_state_university__43,1.5
appalachian_state_university,appalachian_state_university__44,2.0
appalachian_state_university,appalachian_state_university__45,1.5
appalachian_state_university,appalachian_state_university__46,4.5
appalachian_state_university,appalachian_state_university__47,5.0
appalachian_state_university,appalachian_state_university__48,3.0
appalachian_state_university,appalachian_state_university__49,1.5
appalachian_state_university,appalachian_state_university__50,2.5
appalachian_state_university,appalachian_state_university__51,4.5
appalachian_state_university,appalachian_state_university__52,2.5
appalachian_state_university,appalachian_state_university__53,4.5
appalachian_state_university,appalachian_state_university__54,4.5
appalachian_state_university,appalachian_state_university__55,1.5
appalachian_state_university,appalachian_state_university__56,3.5
appalachian_state_university,appalachian_state_university__57,5.0
appalachian_state_university,appalachian_state_university__58,4.5
appalachian_state_university,appalachian_state_university__59,1.5
appalachian_state_university,appalachian_state_university__60,2.5
appalachian_state_university,appalachian_state_university__61,1.5
appalachian_state_university,appalachian_state_university__62,2.5
appalachian_state_university,appalachian_state_university__63,3.0
appalachian_state_university,appalachian_state_university__64,1.5
appalachian_state_university,appalachian_state_university__65,3.0
appalachian_state_university,appalachian_state_university__66,1.5
appalachian_state_university,appalachian_state_university__67,1.5
appalachian_state_university,appalachian_state_university__68,4.5
appalachian_state_university,appalachian_state_university__69,2.5
appalachian_state_university,appalachian_state_university__70,1.5
appalachian_state_university,appalachian_state_university__71,5.5
appalachian_state_university,appalachian_state_university__72,1.5
appalachian_state_university,appalachian_state_university__73,1.5
appalachian_state_university,appalachian_state_university__74,5.0
appalachian_state_university,appalachian_state_university__75,1.5
appalachian_state_university,appalachian_state_university__76,4.5
appalachian_state_university,appalachian_state_university__77,4.5
appalachian_state_university,appalachian_state_university__78,2.5
appalachian_state_university,appalachian_state_university__79,2.5
appalachian_state_university,appalachian_state_university__80,2.5
appalachian_state_university,appalachian_state_university__81,1.5
appalachian_state_university,appalachian_state_university__82,4.0
appalachian_state_university,appalachian_state_university__83,2.5
appalachian_state_university,appalachian_state_university__84,5.0
appalachian_state_university,appalachian_state_university__85,4.5
appalachian_state_university,appalachian_state_university__86,2.5
appalachian_state_university,appalachian_state_university__87,2.5
appalachian_state_university,appalachian_state_university__88,1.5
appalachian_state_university,appalachian_state_university__89,2.0
appalachian_state_university,appalachian_state_university__90,3.5
appalachian_state_university,appalachian_state_university__91,1.5
appalachian_state_university,appalachian_state_university__92,1.5
appalachian_state_university,appalachian_state_university__93,5.0
appalachian_state_university,appalachian_state_university__94,4.5
appalachian_state_university,appalachian_state_university__95,8.0
california_institute_of_technology,california_institute_of_technology__0,2.0
california_institute_of_technology,california_institute_of_technology__1,1.5
california_institute_of_technology,california_institute_of_technology__2,3.5
california_institute_of_technology,california_institute_of_technology__3,3.5
california_institute_of_technology,california_institute_of_technology__4,2.5
california_institute_of_technology,california_institute_of_technology__5,4.5
california_institute_of_technology,california_institute_of_technology__6,5.0
california_institute_of_technology,california_institute_of_technology__7,3.0
california_institute_of_technology,california_institute_of_technology__8,2.5
california_institute_of_technology,california_institute_of_technology__9,3.0
california_institute_of_technology,california_institute_of_technology__10,2.5
california_institute_of_technology,california_institute_of_technology__11,2.5
california_institute_of_technology,california_institute_of_technology__12,3.0
california_institute_of_technology,california_institute_of_technology__13,2.5
california_institute_of_technology,california_institute_of_technology__14,2.5
california_institute_of_technology,california_institute_of_technology__15,2.5
california_institute_of_technology,california_institute_of_technology__16,3.0
california_institute_of_technology,california_institute_of_technology__17,3.5
california_institute_of_technology,california_institute_of_technology__18,2.5
california_institute_of_technology,california_institute_of_technology__19,3.5
california_institute_of_technology,california_institute_of_technology__20,4.5
california_institute_of_technology,california_institute_of_technology__21,5.0
california_institute_of_technology,california_institute_of_technology__22,5.5
california_institute_of_technology,california_institute_of_technology__23,3.5
california_institute_of_technology,california_institute_of_technology__24,4.0
california_institute_of_technology,california_institute_of_technology__25,3.0
california_institute_of_technology,california_institute_of_technology__26,1.5
california_institute_of_technology,california_institute_of_technology__27,3.5
california_institute_of_technology,california_institute_of_technology__28,1.5
california_institute_of_technology,california_institute_of_technology__29,2.5
california_institute_of_technology,california_institute_of_technology__30,3.5
california_institute_of_technology,california_institute_of_technology__31,2.5
california_institute_of_technology,california_institute_of_technology__32,1.5
california_institute_of_technology,california_institute_of_technology__33,3.5
california_institute_of_technology,california_institute_of_technology__34,1.5
california_institute_of_technology,california_institute_of_technology__35,1.5
california_institute_of_technology,california_institute_of_technology__36,4.5
california_institute_of_technology,california_institute_of_technology__37,4.0
california_institute_of_technology,california_institute_of_technology__38,3.5
california_institute_of_technology,california_institute_of_technology__39,1.5
california_institute_of_technology,california_institute_of_technology__40,4.5
california_institute_of_technology,california_institute_of_technology__41,3.5
california_institute_of_technology,california_institute_of_technology__42,5.0
california_institute_of_technology,california_institute_of_technology__43,4.5
california_institute_of_technology,california_institute_of_technology__44,5.0
california_institute_of_technology,california_institute_of_technology__45,4.5
california_institute_of_technology,california_institute_of_technology__46,4.5
california_institute_of_technology,california_institute_of_technology__47,2.0
california_institute_of_technology,california_institute_of_technology__48,2.0
california_institute_of_technology,california_institute_of_technology__49,1.5
california_institute_of_technology,california_institute_of_technology__50,1.5
california_institute_of_technology,california_institute_of_technology__51,2.5
california_institute_of_technology,california_institute_of_technology__52,1.5
california_institute_of_technology,california_institute_of_technology__53,1.5
california_institute_of_technology,california_institute_of_technology__54,3.0
california_institute_of_technology,california_institute_of_technology__55,4.0
california_institute_of_technology,california_institute_of_technology__56,3.5
california_institute_of_technology,california_institute_of_technology__57,3.0
california_institute_of_technology,california_institute_of_technology__58,4.5
california_institute_of_technology,california_institute_of_technology__59,2.5
california_institute_of_technology,california_institute_of_technology__60,6.0
california_institute_of_technology,california_institute_of_technology__61,2.5
california_institute_of_technology,california_institute_of_technology__62,2.5
california_institute_of_technology,california_institute_of_technology__63,3.0
california_institute_of_technology,california_institute_of_technology__64,6.0
california_institute_of_technology,california_institute_of_technology__65,1.5
california_institute_of_technology,california_institute_of_technology__66,1.5
california_institute_of_technology,california_institute_of_technology__67,3.5
california_institute_of_technology,california_institute_of_technology__68,2.5
california_institute_of_technology,california_institute_of_technology__69,3.0
california_institute_of_technology,california_institute_of_technology__70,3.5
california_institute_of_technology,california_institute_of_technology__71,2.5
california_institute_of_technology,california_institute_of_technology__72,3.0
california_institute_of_technology,california_institute_of_technology__73,5.5
california_institute_of_technology,california_institute_of_technology__74,3.5
california_institute_of_technology,california_institute_of_technology__75,2.5
california_institute_of_technology,california_institute_of_technology__76,3.0
california_institute_of_technology,california_institute_of_technology__77,4.5
california_institute_of_technology,california_institute_of_technology__78,4.5
california_institute_of_technology,california_institute_of_technology__79,3.5
california_institute_of_technology,california_institute_of_technology__80,1.5
california_institute_of_technology,california_institute_of_technology__81,3.0
california_institute_of_technology,california_institute_of_technology__82,2.5
california_institute_of_technology,california_institute_of_technology__83,4.0
california_institute_of_technology,california_institute_of_technology__84,3.5
california_institute_of_technology,california_institute_of_technology__85,3.5
california_institute_of_technology,california_institute_of_technology__86,3.5
california_institute_of_technology,california_institute_of_technology__87,1.5
california_institute_of_technology,california_institute_of_technology__88,2.5
california_institute_of_technology,california_institute_of_technology__89,3.5
california_institute_of_technology,california_institute_of_technology__90,4.5
california_institute_of_technology,california_institute_of_technology__91,3.5
california_institute_of_technology,california_institute_of_technology__92,7.5
california_institute_of_technology,california_institute_of_technology__93,3.5
california_institute_of_technology,california_institute_of_technology__94,6.0
california_institute_of_technology,california_institute_of_technology__95,3.5
california_institute_of_technology,california_institute_of_technology__96,2.5
california_institute_of_technology,california_institute_of_technology__97,3.5
california_institute_of_technology,california_institute_of_technology__98,3.5
california_institute_of_technology,california_institute_of_technology__99,4.0
california_institute_of_technology,california_institute_of_technology__100,4.0
california_institute_of_technology,california_institute_of_technology__101,3.5
california_institute_of_technology,california_institute_of_technology__102,2.5
california_institute_of_technology,california_institute_of_technology__103,3.0
california_institute_of_technology,california_institute_of_technology__104,3.5
california_institute_of_technology,california_institute_of_technology__105,3.5
california_institute_of_technology,california_institute_of_technology__106,3.5
california_institute_of_technology,california_institute_of_technology__107,3.5
california_institute_of_technology,california_institute_of_technology__108,2.5
california_institute_of_technology,california_institute_of_technology__109,2.5
california_institute_of_technology,california_institute_of_technology__110,3.5
california_institute_of_technology,california_institute_of_technology__111,3.5
california_institute_of_technology,california_institute_of_technology__112,4.5
california_institute_of_technology,california_institute_of_technology__113,3.5
california_institute_of_technology,california_institute_of_technology__114,2.5
california_state_university_long_beach,california_state_university_long_beach__0,5.5
california_state_university_long_beach,california_state_university_long_beach__1,3.5
california_state_university_long_beach,california_state_university_long_beach__2,4.5
california_state_university_long_beach,california_state_university_long_beach__3,2.5
california_state_university_long_beach,california_state_university_long_beach__4,2.0
california_state_university_long_beach,california_state_university_long_beach__5,1.5
california_state_university_long_beach,california_state_university_long_beach__6,4.5
california_state_university_long_beach,california_state_university_long_beach__7,5.0
california_state_university_long_beach,california_state_university_long_beach__8,4.5
california_state_university_long_beach,california_state_university_long_beach__9,3.5
california_state_university_long_beach,california_state_university_long_beach__10,3.5
california_state_university_long_beach,california_state_university_long_beach__11,1.5
california_state_university_long_beach,california_state_university_long_beach__12,2.5
california_state_university_long_beach,california_state_university_long_beach__13,3.0
california_state_university_long_beach,california_state_university_long_beach__14,2.5
california_state_university_long_beach,california_state_university_long_beach__15,2.5
california_state_university_long_beach,california_state_university_long_beach__16,3.0
california_state_university_long_beach,california_state_university_long_beach__17,3.0
california_state_university_long_beach,california_state_university_long_beach__18,3.5
california_state_university_long_beach,california_state_university_long_beach__19,3.5
california_state_university_long_beach,california_state_university_long_beach__20,2.5
california_state_university_long_beach,california_state_university_long_beach__21,4.0
california_state_university_long_beach,california_state_university_long_beach__22,2.5
california_state_university_long_beach,california_state_university_long_beach__23,2.5
california_state_university_long_beach,california_state_university_long_beach__24,16.0
california_state_university_long_beach,california_state_university_long_beach__25,2.5
california_state_university_long_beach,california_state_university_long_beach__26,2.5
california_state_university_long_beach,california_state_university_long_beach__27,8.5
california_state_university_long_beach,california_state_university_long_beach__28,2.5
california_state_university_long_beach,california_state_university_long_beach__29,6.0
california_state_university_long_beach,california_state_university_long_beach__30,4.5
california_state_university_long_beach,california_state_university_long_beach__31,3.0
california_state_university_long_beach,california_state_university_long_beach__32,4.5
california_state_university_long_beach,california_state_university_long_beach__33,2.5
california_state_university_long_beach,california_state_university_long_beach__34,3.0
california_state_university_long_beach,california_state_university_long_beach__35,2.5
california_state_university_long_beach,california_state_university_long_beach__36,2.5
california_state_university_long_beach,california_state_university_long_beach__37,2.5
california_state_university_long_beach,california_state_university_long_beach__38,4.0
california_state_university_long_beach,california_state_university_long_beach__39,1.5
california_state_university_long_beach,california_state_university_long_beach__40,4.5
california_state_university_long_beach,california_state_university_long_beach__41,12.5
california_state_university_long_beach,california_state_university_long_beach__42,2.5
california_state_university_long_beach,california_state_university_long_beach__43,15.5
california_state_university_long_beach,california_state_university_long_beach__44,3.5
california_state_university_long_beach,california_state_university_long_beach__45,8.0
california_state_university_long_beach,california_state_university_long_beach__46,4.0
california_state_university_long_beach,california_state_university_long_beach__47,1.5
california_state_university_long_beach,california_state_university_long_beach__48,1.5
california_state_university_long_beach,california_state_university_long_beach__49,2.5
california_state_university_long_beach,california_state_university_long_beach__50,6.0
california_state_university_long_beach,california_state_university_long_beach__51,3.0
california_state_university_long_beach,california_state_university_long_beach__52,2.5
california_state_university_long_beach,california_state_university_long_beach__53,3.0
california_state_university_long_beach,california_state_university_long_beach__54,3.5
california_state_university_long_beach,california_state_university_long_beach__55,3.0
california_state_university_long_beach,california_state_university_long_beach__56,3.5
california_state_university_long_beach,california_state_university_long_beach__57,3.5
california_state_university_long_beach,california_state_university_long_beach__58,5.5
california_state_university_long_beach,california_state_university_long_beach__59,2.5
california_state_university_long_beach,california_state_university_long_beach__60,1.5
california_state_university_long_beach,california_state_university_long_beach__61,3.0
california_state_university_long_beach,california_state_university_long_beach__62,5.5
california_state_university_long_beach,california_state_university_long_beach__63,4.5
california_state_university_long_beach,california_state_university_long_beach__64,2.5
california_state_university_long_beach,california_state_university_long_beach__65,4.5
california_state_university_long_beach,california_state_university_long_beach__66,2.5
california_state_university_long_beach,california_state_university_long_beach__67,2.5
california_state_university_long_beach,california_state_university_long_beach__68,2.5
california_state_university_long_beach,california_state_university_long_beach__69,1.5
california_state_university_long_beach,california_state_university_long_beach__70,2.5
california_state_university_long_beach,california_state_university_long_beach__71,4.5
california_state_university_long_beach,california_state_university_long_beach__72,1.5
california_state_university_long_beach,california_state_university_long_beach__73,5.0
california_state_university_long_beach,california_state_university_long_beach__74,4.5
california_state_university_long_beach,california_state_university_long_beach__75,1.5
california_state_university_long_beach,california_state_university_long_beach__76,1.5
california_state_university_long_beach,california_state_university_long_beach__77,1.5
california_state_university_long_beach,california_state_university_long_beach__78,2.5
california_state_university_long_beach,california_state_university_long_beach__79,4.5
california_state_university_long_beach,california_state_university_long_beach__80,1.5
california_state_university_long_beach,california_state_university_long_beach__81,1.5
california_state_university_long_beach,california_state_university_long_beach__82,2.0
california_state_university_long_beach,california_state_university_long_beach__83,1.5
california_state_university_long_beach,california_state_university_long_beach__84,4.0
california_state_university_long_beach,california_state_university_long_beach__85,2.5
california_state_university_long_beach,california_state_university_long_beach__86,3.5
california_state_university_long_beach,california_state_university_long_beach__87,4.0
california_state_university_long_beach,california_state_university_long_beach__88,5.5
california_state_university_long_beach,california_state_university_long_beach__89,2.5
california_state_university_long_beach,california_state_university_long_beach__90,2.5
california_state_university_long_beach,california_state_university_long_beach__91,2.5
california_state_university_long_beach,california_state_university_long_beach__92,3.0
california_state_university_long_beach,california_state_university_long_beach__93,5.0
california_state_university_long_beach,california_state_university_long_beach__94,2.5
california_state_university_long_beach,california_state_university_long_beach__95,3.0
california_state_university_long_beach,california_state_university_long_beach__96,1.5
california_state_university_long_beach,california_state_university_long_beach__97,4.5
california_state_university_long_beach,california_state_university_long_beach__98,2.5
california_state_university_long_beach,california_state_university_long_beach__99,2.5
california_state_university_long_beach,california_state_university_long_beach__100,4.0
california_state_university_long_beach,california_state_university_long_beach__101,3.0
california_state_university_long_beach,california_state_university_long_beach__102,2.5
california_state_university_long_beach,california_state_university_long_beach__103,1.5
california_state_university_long_beach,california_state_university_long_beach__104,4.0
california_state_university_long_beach,california_state_university_long_beach__105,2.5
california_state_university_long_beach,california_state_university_long_beach__106,1.5
california_state_university_long_beach,california_state_university_long_beach__107,1.5
california_state_university_long_beach,california_state_university_long_beach__108,3.5
california_state_university_long_beach,california_state_university_long_beach__109,1.5
california_state_university_long_beach,california_state_university_long_beach__110,1.5
california_state_university_long_beach,california_state_university_long_beach__111,1.5
california_state_university_long_beach,california_state_university_long_beach__112,1.5
california_state_university_long_beach,california_state_university_long_beach__113,2.0
california_state_university_long_beach,california_state_university_long_beach__114,4.5
california_state_university_long_beach,california_state_university_long_beach__115,2.0
california_state_university_long_beach,california_state_university_long_beach__116,4.5
california_state_university_long_beach,california_state_university_long_beach__117,4.5
california_state_university_long_beach,california_state_university_long_beach__118,4.5
california_state_university_long_beach,california_state_university_long_beach__119,2.5
california_state_university_long_beach,california_state_university_long_beach__120,2.5
california_state_university_long_beach,california_state_university_long_beach__121,1.5
california_state_university_long_beach,california_state_university_long_beach__122,2.5
california_state_university_long_beach,california_state_university_long_beach__123,1.5
california_state_university_long_beach,california_state_university_long_beach__124,1.5
california_state_university_long_beach,california_state_university_long_beach__125,2.5
california_state_university_long_beach,california_state_university_long_beach__126,2.0
california_state_university_long_beach,california_state_university_long_beach__127,2.0
california_state_university_long_beach,california_state_university_long_beach__128,1.5
california_state_university_long_beach,california_state_university_long_beach__129,1.5
california_state_university_long_beach,california_state_university_long_beach__130,1.5
california_state_university_long_beach,california_state_university_long_beach__131,3.5
california_state_university_long_beach,california_state_university_long_beach__132,9.0
california_state_university_long_beach,california_state_university_long_beach__133,4.5
california_state_university_long_beach,california_state_university_long_beach__134,1.5
california_state_university_long_beach,california_state_university_long_beach__135,1.5
california_state_university_long_beach,california_state_university_long_beach__136,2.5
california_state_university_long_beach,california_state_university_long_beach__137,2.5
california_state_university_long_beach,california_state_university_long_beach__138,2.5
california_state_university_long_beach,california_state_university_long_beach__139,1.5
california_state_university_long_beach,california_state_university_long_beach__140,2.5
california_state_university_long_beach,california_state_university_long_beach__141,2.5
california_state_university_long_beach,california_state_university_long_beach__142,5.0
california_state_university_long_beach,california_state_university_long_beach__143,1.5
california_state_university_long_beach,california_state_university_long_beach__144,1.5
california_state_university_long_beach,california_state_university_long_beach__145,5.5
california_state_university_long_beach,california_state_university_long_beach__146,1.5
california_state_university_long_beach,california_state_university_long_beach__147,6.0
california_state_university_long_beach,california_state_university_long_beach__148,1.5
california_state_university_long_beach,california_state_university_long_beach__149,2.5
california_state_university_long_beach,california_state_university_long_beach__150,2.5
california_state_university_long_beach,california_state_university_long_beach__151,5.5
california_state_university_long_beach,california_state_university_long_beach__152,5.0
california_state_university_long_beach,california_state_university_long_beach__153,5.5
california_state_university_long_beach,california_state_university_long_beach__154,5.0
california_state_university_long_beach,california_state_university_long_beach__155,5.0
california_state_university_long_beach,california_state_university_long_beach__156,5.0
california_state_university_long_beach,california_state_university_long_beach__157,5.0
california_state_university_long_beach,california_state_university_long_beach__158,5.0
california_state_university_long_beach,california_state_university_long_beach__159,4.5
california_state_university_long_beach,california_state_university_long_beach__160,2.5
california_state_university_long_beach,california_state_university_long_beach__161,1.5
california_state_university_long_beach,california_state_university_long_beach__162,1.5
california_state_university_long_beach,california_state_university_long_beach__163,1.5
california_state_university_long_beach,california_state_university_long_beach__164,6.0
california_state_university_long_beach,california_state_university_long_beach__165,8.0
california_state_university_long_beach,california_state_university_long_beach__166,5.0
california_state_university_long_beach,california_state_university_long_beach__167,1.5
california_state_university_long_beach,california_state_university_long_beach__168,1.5
california_state_university_long_beach,california_state_university_long_beach__169,1.5
california_state_university_long_beach,california_state_university_long_beach__170,8.0
california_state_university_long_beach,california_state_university_long_beach__171,1.5
california_state_university_long_beach,california_state_university_long_beach__172,2.5
california_state_university_long_beach,california_state_university_long_beach__173,2.5
california_state_university_long_beach,california_state_university_long_beach__174,2.5
california_state_university_long_beach,california_state_university_long_beach__175,1.5
california_state_university_long_beach,california_state_university_long_beach__176,2.0
california_state_university_long_beach,california_state_university_long_beach__177,1.5
california_state_university_long_beach,california_state_university_long_beach__178,2.5
california_state_university_long_beach,california_state_university_long_beach__179,3.5
california_state_university_long_beach,california_state_university_long_beach__180,1.5
california_state_university_long_beach,california_state_university_long_beach__181,2.0
california_state_university_long_beach,california_state_university_long_beach__182,2.0
california_state_university_long_beach,california_state_university_long_beach__183,2.5
california_state_university_long_beach,california_state_university_long_beach__184,2.5
california_state_university_long_beach,california_state_university_long_beach__185,3.0
california_state_university_long_beach,california_state_university_long_beach__186,2.5
california_state_university_long_beach,california_state_university_long_beach__187,4.5
california_state_university_long_beach,california_state_university_long_beach__188,1.5
california_state_university_long_beach,california_state_university_long_beach__189,2.5
california_state_university_long_beach,california_state_university_long_beach__190,4.5
california_state_university_long_beach,california_state_university_long_beach__191,4.5
california_state_university_long_beach,california_state_university_long_beach__192,5.0
california_state_university_long_beach,california_state_university_long_beach__193,4.5
california_state_university_long_beach,california_state_university_long_beach__194,3.5
california_state_university_long_beach,california_state_university_long_beach__195,3.5
california_state_university_long_beach,california_state_university_long_beach__196,2.0
california_state_university_long_beach,california_state_university_long_beach__197,2.0
california_state_university_long_beach,california_state_university_long_beach__198,4.5
california_state_university_long_beach,california_state_university_long_beach__199,2.5
california_state_university_long_beach,california_state_university_long_beach__200,3.0
california_state_university_long_beach,california_state_university_long_beach__201,3.0
california_state_university_long_beach,california_state_university_long_beach__202,4.5
california_state_university_long_beach,california_state_university_long_beach__203,4.5
california_state_university_long_beach,california_state_university_long_beach__204,3.0
california_state_university_long_beach,california_state_university_long_beach__205,4.5
california_state_university_long_beach,california_state_university_long_beach__206,3.0
california_state_university_long_beach,california_state_university_long_beach__207,1.5
california_state_university_long_beach,california_state_university_long_beach__208,1.5
california_state_university_long_beach,california_state_university_long_beach__209,3.5
california_state_university_long_beach,california_state_university_long_beach__210,2.5
california_state_university_long_beach,california_state_university_long_beach__211,2.5
california_state_university_long_beach,california_state_university_long_beach__212,3.5
california_state_university_long_beach,california_state_university_long_beach__213,3.0
california_state_university_long_beach,california_state_university_long_beach__214,3.0
california_state_university_long_beach,california_state_university_long_beach__215,1.5
california_state_university_long_beach,california_state_university_long_beach__216,2.5
california_state_university_long_beach,california_state_university_long_beach__217,1.5
california_state_university_long_beach,california_state_university_long_beach__218,1.5
california_state_university_long_beach,california_state_university_long_beach__219,2.5
california_state_university_long_beach,california_state_university_long_beach__220,1.5
california_state_university_long_beach,california_state_university_long_beach__221,4.5
california_state_university_long_beach,california_state_university_long_beach__222,4.5
california_state_university_long_beach,california_state_university_long_beach__223,1.5
california_state_university_long_beach,california_state_university_long_beach__224,3.0
california_state_university_long_beach,california_state_university_long_beach__225,5.0
california_state_university_long_beach,california_state_university_long_beach__226,4.5
california_state_university_long_beach,california_state_university_long_beach__227,2.5
california_state_university_long_beach,california_state_university_long_beach__228,3.0
california_state_university_long_beach,california_state_university_long_beach__229,1.5
california_state_university_long_beach,california_state_university_long_beach__230,1.5
california_state_university_long_beach,california_state_university_long_beach__231,1.5
california_state_university_long_beach,california_state_university_long_beach__232,3.5
california_state_university_long_beach,california_state_university_long_beach__233,2.5
california_state_university_long_beach,california_state_university_long_beach__234,2.5
california_state_university_long_beach,california_state_university_long_beach__235,5.5
california_state_university_long_beach,california_state_university_long_beach__236,3.5
california_state_university_long_beach,california_state_university_long_beach__237,2.5
california_state_university_long_beach,california_state_university_long_beach__238,2.5
california_state_university_long_beach,california_state_university_long_beach__239,3.0
california_state_university_long_beach,california_state_university_long_beach__240,5.5
california_state_university_long_beach,california_state_university_long_beach__241,2.5
california_state_university_long_beach,california_state_university_long_beach__242,2.5
california_state_university_long_beach,california_state_university_long_beach__243,2.5
california_state_university_long_beach,california_state_university_long_beach__244,3.0
california_state_university_long_beach,california_state_university_long_beach__245,2.5
california_state_university_long_beach,california_state_university_long_beach__246,6.0
california_state_university_long_beach,california_state_university_long_beach__247,1.5
california_state_university_long_beach,california_state_university_long_beach__248,4.5
california_state_university_long_beach,california_state_university_long_beach__249,3.0
california_state_university_long_beach,california_state_university_long_beach__250,4.5
california_state_university_long_beach,california_state_university_long_beach__251,1.5
california_state_university_long_beach,california_state_university_long_beach__252,1.5
iowa_state_university,iowa_state_university__0,3.5
iowa_state_university,iowa_state_university__1,3.5
iowa_state_university,iowa_state_university__2,3.5
iowa_state_university,iowa_state_university__3,3.5
iowa_state_university,iowa_state_university__4,3.5
iowa_state_university,iowa_state_university__5,3.5
iowa_state_university,iowa_state_university__6,3.5
iowa_state_university,iowa_state_university__7,3.5
iowa_state_university,iowa_state_university__8,3.5
iowa_state_university,iowa_state_university__9,3.5
iowa_state_university,iowa_state_university__10,3.5
iowa_state_university,iowa_state_university__11,3.5
iowa_state_university,iowa_state_university__12,3.5
iowa_state_university,iowa_state_university__13,3.5
iowa_state_university,iowa_state_university__14,3.5
iowa_state_university,iowa_state_university__15,3.5
iowa_state_university,iowa_state_university__16,3.5
iowa_state_university,iowa_state_university__17,2.5
iowa_state_university,iowa_state_university__18,2.5
iowa_state_university,iowa_state_university__19,2.5
iowa_state_university,iowa_state_university__20,2.5
iowa_state_university,iowa_state_university__21,2.5
iowa_state_university,iowa_state_university__22,2.5
iowa_state_university,iowa_state_university__23,2.5
iowa_state_university,iowa_state_university__24,2.5
iowa_state_university,iowa_state_university__25,2.5
iowa_state_university,iowa_state_university__26,2.5
iowa_state_university,iowa_state_university__27,2.5
iowa_state_university,iowa_state_university__28,2.5
iowa_state_university,iowa_state_university__29,2.5
iowa_state_university,iowa_state_university__30,2.5
iowa_state_university,iowa_state_university__31,3.0
iowa_state_university,iowa_state_university__32,3.0
iowa_state_university,iowa_state_university__33,3.0
iowa_state_university,iowa_state_university__34,3.0
iowa_state_university,iowa_state_university__35,3.0
iowa_state_university,iowa_state_university__36,3.0
iowa_state_university,iowa_state_university__37,3.0
iowa_state_university,iowa_state_university__38,3.0
iowa_state_university,iowa_state_university__39,3.0
iowa_state_university,iowa_state_university__40,3.0
iowa_state_university,iowa_state_university__41,3.0
iowa_state_university,iowa_state_university__42,2.5
iowa_state_university,iowa_state_university__43,2.5
iowa_state_university,iowa_state_university__44,2.5
iowa_state_university,iowa_state_university__45,2.5
iowa_state_university,iowa_state_university__46,2.5
iowa_state_university,iowa_state_university__47,2.5
iowa_state_university,iowa_state_university__48,2.5
iowa_state_university,iowa_state_university__49,2.5
iowa_state_university,iowa_state_university__50,2.5
iowa_state_university,iowa_state_university__51,2.5
iowa_state_university,iowa_state_university__52,2.5
iowa_state_university,iowa_state_university__53,2.5
iowa_state_university,iowa_state_university__54,2.5
iowa_state_university,iowa_state_university__55,2.5
iowa_state_university,iowa_state_university__56,2.5
iowa_state_university,iowa_state_university__57,2.5
iowa_state_university,iowa_state_university__58,2.5
iowa_state_university,iowa_state_university__59,3.0
iowa_state_university,iowa_state_university__60,3.0
iowa_state_university,iowa_state_university__61,3.0
iowa_state_university,iowa_state_university__62,3.0
iowa_state_university,iowa_state_university__63,3.0
iowa_state_university,iowa_state_university__64,3.0
iowa_state_university,iowa_state_university__65,3.0
iowa_state_university,iowa_state_university__66,3.0
iowa_state_university,iowa_state_university__67,3.0
iowa_state_university,iowa_state_university__68,3.0
iowa_state_university,iowa_state_university__69,3.0
iowa_state_university,iowa_state_university__70,3.0
iowa_state_university,iowa_state_university__71,3.0
iowa_state_university,iowa_state_university__72,2.5
